Year,Single-Year Ages Code,Sex Code,Deaths,Population,qx,px,lx,dx,Lx,Tx,ex,Cumulative Survival
2016,65,F,17934,1839731,0.009748,0.990252,88324.48804,860.99,87893.99449,1472858.669,16.67554153,0.88324488
2016,66,F,18641,1794239,0.010389,0.989611,87463.48642,908.66,87009.15734,1384964.674,15.83477552,0.874634864
2016,67,F,20160,1741373,0.011577,0.988423,86554.79653,1002.04,86053.77409,1297955.517,14.99576648,0.865547965
2016,68,F,21599,1719694,0.01256,0.98744,85552.74544,1074.54,85015.4742,1211901.743,14.16555058,0.855527454
2016,69,F,23932,1788127,0.013384,0.986616,84478.2207,1130.66,83912.89245,1126886.268,13.3393703,0.844782207
2016,70,F,20393,1325617,0.015384,0.984616,83347.57798,1282.22,82706.46841,1042973.376,12.5135415,0.83347578
2016,71,F,21484,1310054,0.016399,0.983601,82065.3772,1345.79,81392.48214,960266.9075,11.70124284,0.820653772
2016,72,F,23542,1276783,0.018439,0.981561,80719.56049,1488.39,79975.3665,878874.4254,10.88799815,0.807195605
2016,73,F,26233,1304712,0.020106,0.979894,79231.21055,1593.02,78434.69919,798899.0589,10.08313584,0.792312106
2016,74,F,25420,1138891,0.02232,0.97768,77638.15987,1732.88,76771.71801,720464.3597,9.279771197,0.776381599
2016,75,F,25708,1043735,0.024631,0.975369,75905.27935,1869.62,74970.46788,643692.6417,8.480209114,0.759052794
2016,76,F,25901,984932,0.026297,0.973703,74035.67364,1946.92,73062.21559,568722.1738,7.681731601,0.740356736
2016,77,F,27585,920921,0.029954,0.970046,72088.73925,2159.35,71009.0662,495659.9582,6.875691868,0.720887393
2016,78,F,28945,882532,0.032798,0.967202,69929.4141,2293.54,68782.64164,424650.892,6.072564707,0.699294141
2016,79,F,29905,812156,0.036822,0.963178,67635.89172,2490.49,66390.64732,355868.2504,5.26152966,0.676358917
2016,80,F,31952,773313,0.041318,0.958682,65145.42026,2691.68,63799.58102,289477.6031,4.443560298,0.651454203
2016,81,F,33568,740254,0.045347,0.954653,62453.72043,2832.09,61037.676,225678.0221,3.61352407,0.624537204
2016,82,F,34222,660414,0.051819,0.948181,59621.65673,3089.53,58076.88941,164640.3461,2.761418503,0.596216567
2016,83,F,36058,636001,0.056695,0.943305,56532.12147,3205.09,54929.57716,106563.4566,1.885007211,0.565321215
2016,84,F,38253,602402,0.063501,0.936499,53327.03966,3386.32,51633.87949,51633.87949,0.9682495,0.533270397
2016,20,M,2602,2197366,0.001184,0.998816,100000,118.40,99940.8,5483982.756,54.83982756,1
2016,21,M,3150,2253024,0.001398,0.998602,99881.5855,139.63,99811.76827,5384041.956,53.90425001,0.998815855
2016,22,M,3275,2302042,0.001423,0.998577,99741.93896,141.93,99670.97257,5284230.188,52.97902009,0.99741939
2016,23,M,3524,2342323,0.001504,0.998496,99600.0411,149.80,99525.14187,5184559.215,52.0537859,0.996000411
2016,24,M,3749,2396310,0.001564,0.998436,99450.1939,155.54,99372.42385,5085034.073,51.13146464,0.994501939
2016,25,M,3924,2425812,0.001618,0.998382,99294.60519,160.66,99214.27585,4985661.649,50.21080088,0.992946052
2016,26,M,3798,2413760,0.001573,0.998427,99133.98597,155.94,99056.01709,4886447.374,49.29134369,0.99133986
2016,27,M,3927,2315958,0.001696,0.998304,98978.00075,167.87,98894.06741,4787391.356,48.36823658,0.989780008
2016,28,M,4030,2258118,0.001785,0.998215,98810.17102,176.38,98721.98294,4688497.289,47.44954128,0.98810171
2016,29,M,3832,2217826,0.001728,0.998272,98633.82727,170.44,98548.60764,4589775.306,46.53348079,0.986338273
2016,30,M,3960,2224720,0.00178,0.99822,98463.40596,175.26,98375.77353,4491226.698,45.61315602,0.98463406
2016,31,M,4011,2233583,0.001796,0.998204,98288.14116,176.53,98199.87841,4392850.925,44.6936006,0.982881412
2016,32,M,4147,2154190,0.001925,0.998075,98111.63833,188.86,98017.20588,4294651.047,43.773105,0.981116383
2016,33,M,4219,2181222,0.001934,0.998066,97922.76503,189.38,97828.07372,4196633.841,42.85657007,0.97922765
2016,34,M,4409,2174549,0.002028,0.997972,97733.35921,198.20,97634.25758,4098805.767,41.93865636,0.977333592
2016,35,M,4468,2146976,0.002081,0.997919,97535.20024,202.97,97433.71486,4001171.509,41.02284611,0.975352002
2016,36,M,4564,2195944,0.002078,0.997922,97332.223,202.26,97231.09482,3903737.795,40.10735268,0.97332223
2016,37,M,4560,2048955,0.002226,0.997774,97129.92992,216.21,97021.82431,3806506.7,39.18984295,0.971299299
2016,38,M,4567,2005894,0.002277,0.997723,96913.76486,220.67,96803.42854,3709484.875,38.27614045,0.969137649
2016,39,M,4650,1978673,0.00235,0.99765,96693.11254,227.23,96579.49813,3612681.447,37.36234518,0.966931125
2016,40,M,4597,1921122,0.002393,0.997607,96465.87794,230.84,96350.45652,3516101.949,36.44917792,0.964658779
2016,41,M,4927,1983028,0.002485,0.997515,96235.04739,239.14,96115.47534,3419751.492,35.53540612,0.962350474
2016,42,M,4954,1912625,0.00259,0.99741,95995.94332,248.63,95871.62857,3323636.017,34.62267156,0.959959433
2016,43,M,5708,1934987,0.00295,0.99705,95747.29871,282.45,95606.07144,3227764.388,33.7112841,0.957472987
2016,44,M,6220,2024559,0.003072,0.996928,95464.85465,293.27,95318.22063,3132158.317,32.80954366,0.954648547
2016,45,M,6937,2137964,0.003245,0.996755,95171.56045,308.83,95017.14459,3036840.096,31.9091132,0.951715605
2016,46,M,7499,2172236,0.003452,0.996548,94862.7596,327.47,94699.02648,2941822.952,31.0113575,0.948627596
2016,47,M,7800,2054342,0.003797,0.996203,94535.27408,358.95,94355.79886,2847123.925,30.11705369,0.945352741
2016,48,M,8380,2008211,0.004173,0.995827,94176.33913,393.00,93979.8402,2752768.126,29.22993346,0.941763391
2016,49,M,9153,2003202,0.004569,0.995431,93783.35367,428.50,93569.1056,2658788.286,28.35032212,0.937833537
2016,50,M,10279,2039838,0.005039,0.994961,93354.8402,470.42,93119.63268,2565219.18,27.47815941,0.933548402
2016,51,M,11557,2157926,0.005356,0.994644,92884.41343,497.49,92635.66897,2472099.548,26.6147942,0.928844134
2016,52,M,13268,2186447,0.006068,0.993932,92386.96117,560.60,92106.65913,2379463.879,25.755408,0.923869612
2016,53,M,14413,2177713,0.006618,0.993382,91826.33007,607.71,91522.47674,2287357.22,24.90960074,0.918263301
2016,54,M,15800,2168260,0.007287,0.992713,91218.58566,664.71,90886.23074,2195834.743,24.07222966,0.912185857
2016,55,M,17335,2186968,0.007926,0.992074,90553.88048,717.73,90195.01545,2104948.512,23.24526018,0.905538805
2016,56,M,18283,2207097,0.008284,0.991716,89836.10522,744.20,89464.00407,2014753.497,22.42699071,0.898361052
2016,57,M,19808,2120821,0.00934,0.99066,89091.92701,832.12,88675.86771,1925289.493,21.61014536,0.89091927
2016,58,M,20868,2100779,0.009933,0.990067,88259.82807,876.68,87821.48563,1836613.625,20.8091684,0.882598281
2016,59,M,22356,2067741,0.010812,0.989188,87383.10278,944.79,86910.70973,1748792.139,20.01293252,0.873831028
2016,60,M,22875,1984701,0.011526,0.988474,86438.33424,996.29,85940.19012,1661881.43,19.22620842,0.864383342
2016,61,M,24337,1961475,0.012407,0.987593,85442.0749,1060.08,84912.03499,1575941.239,18.44455722,0.854420749
2016,62,M,24890,1867184,0.01333,0.98667,84381.9524,1124.81,83819.54669,1491029.204,17.67000125,0.843819524
2016,63,M,25337,1788512,0.014167,0.985833,83257.12122,1179.50,82667.3694,1407209.658,16.90197352,0.832571212
2016,64,M,26295,1713760,0.015343,0.984657,82077.65713,1259.32,81447.99838,1324542.288,16.13767175,0.820776571
2016,65,M,26756,1651159,0.016204,0.983796,80818.30226,1309.58,80163.51238,1243094.29,15.38134625,0.808183023
2016,66,M,27052,1609408,0.016809,0.983191,79508.69217,1336.46,78840.46137,1162930.778,14.62646091,0.795086922
2016,67,M,28132,1553893,0.018104,0.981896,78172.25719,1415.23,77464.64192,1084090.316,13.86796743,0.781722572
2016,68,M,29863,1532242,0.01949,0.98051,76757.01049,1495.99,76009.01342,1006625.674,13.11444607,0.767570105
2016,69,M,32586,1590217,0.020492,0.979508,75261.03622,1542.25,74489.91164,930616.6609,12.36518533,0.752610362
2016,70,M,26854,1161594,0.023118,0.976882,73718.82147,1704.23,72866.70561,856126.7493,11.61340798,0.737188215
2016,71,M,28167,1135596,0.024804,0.975196,72014.57262,1786.25,71121.44789,783260.0437,10.87641036,0.720145726
2016,72,M,29906,1094469,0.027325,0.972675,70228.34366,1918.99,69268.84891,712138.5958,10.14033022,0.702283437
2016,73,M,32437,1108935,0.029251,0.970749,68309.37761,1998.12,67310.31881,642869.7469,9.411149236,0.683093776
2016,74,M,30989,953596,0.032497,0.967503,66311.2882,2154.92,65233.82923,575559.4281,8.679659884,0.663112882
2016,75,M,30756,856476,0.03591,0.96409,64156.37091,2303.86,63004.44327,510325.5988,7.954402526,0.641563709
2016,76,M,30677,799334,0.038378,0.961622,61852.51961,2373.78,60665.63161,447321.1556,7.232060365,0.618525196
2016,77,M,31459,743645,0.042304,0.957696,59478.73125,2516.19,58220.63713,386655.524,6.500735907,0.594787313
2016,78,M,31783,696383,0.04564,0.95436,56962.55565,2599.77,55662.67013,328434.8868,5.765803221,0.569625557
2016,79,M,32176,627781,0.051254,0.948746,54362.77808,2786.31,52969.62317,272772.2167,5.017628354,0.543627781
2016,80,M,33035,584947,0.056475,0.943525,51576.49313,2912.78,50120.10191,219802.5935,4.261681634,0.515764931
2016,81,M,33672,544044,0.061892,0.938108,48663.70027,3011.89,47157.7534,169682.4916,3.486839075,0.486637003
2016,82,M,32898,474695,0.069303,0.930697,45651.80396,3163.81,44069.90048,122524.7382,2.683896968,0.45651804
2016,83,M,33700,443081,0.076058,0.923942,42487.97656,3231.55,40872.2013,78454.83776,1.846518571,0.424879766
2016,84,M,34663,406488,0.085274,0.914726,39256.4121,3347.55,37582.63646,37582.63646,0.957363,0.392564121
2016,20,T,3503,4286221,0.000817,0.999183,100000,81.70,99959.15,5656938.016,56.56938016,1
2016,21,T,4182,4386854,0.000953,0.999047,99918.273,95.22,99870.66194,5556978.866,55.61524133,0.99918273
2016,22,T,4382,4480904,0.000978,0.999022,99823.02063,97.63,99774.20717,5457108.204,54.66783283,0.998230206
2016,23,T,4722,4552952,0.001037,0.998963,99725.40094,103.42,99673.69332,5357333.997,53.72085694,0.997254009
2016,24,T,4974,4674097,0.001064,0.998936,99621.9728,106.00,99568.97391,5257660.304,52.77611109,0.996219728
2016,25,T,5303,4758352,0.001114,0.998886,99515.95881,110.86,99460.52842,5158091.33,51.83180056,0.995159588
2016,26,T,5274,4747254,0.001111,0.998889,99405.0521,110.44,99349.83259,5058630.801,50.88907148,0.994050521
2016,27,T,5463,4559206,0.001198,0.998802,99294.61726,118.95,99235.13978,4959280.969,49.9451139,0.992946173
2016,28,T,5594,4451507,0.001257,0.998743,99175.63898,124.66,99113.30709,4860045.829,49.00443172,0.99175639
2016,29,T,5419,4374565,0.001239,0.998761,99051.00961,122.72,98989.64751,4760932.522,48.06546183,0.990510096
2016,30,T,5685,4392155,0.001294,0.998706,98928.31,128.01,98864.30338,4661942.874,47.12445684,0.9892831
2016,31,T,5918,4423807,0.001338,0.998662,98800.26182,132.19,98734.16444,4563078.571,46.18488339,0.988002618
2016,32,T,6124,4283076,0.00143,0.99857,98668.0906,141.10,98597.54292,4464344.407,45.24608087,0.986680906
2016,33,T,6241,4345786,0.001436,0.998564,98527.01363,141.48,98456.27123,4365746.864,44.31015112,0.985270136
2016,34,T,6595,4341535,0.001519,0.998481,98385.51861,149.45,98310.79481,4267290.592,43.37315748,0.983855186
2016,35,T,6786,4293125,0.001581,0.998419,98236.06629,155.31,98158.41068,4168979.798,42.43838292,0.982360663
2016,36,T,7025,4375562,0.001606,0.998394,98080.7878,157.52,98002.02893,4070821.387,41.50477864,0.980807878
2016,37,T,7001,4103498,0.001706,0.998294,97923.31831,167.06,97839.78972,3972819.358,40.57071826,0.979233183
2016,38,T,7173,4022119,0.001783,0.998217,97756.25081,174.30,97669.10111,3874979.568,39.63919991,0.977562508
2016,39,T,7292,3979601,0.001832,0.998168,97581.91345,178.77,97492.52842,3777310.467,38.70912481,0.975819135
2016,40,T,7336,3862150,0.001899,0.998101,97403.10977,184.97,97310.62552,3679817.939,37.77926544,0.974031098
2016,41,T,7790,3979596,0.001957,0.998043,97218.09645,190.26,97122.96854,3582507.313,36.85021044,0.972180965
2016,42,T,8088,3854553,0.002098,0.997902,97027.79347,203.56,96926.01131,3485384.345,35.92150476,0.970277935
2016,43,T,9203,3912307,0.002352,0.997648,96824.20026,227.73,96710.335,3388458.333,34.99598576,0.968242003
2016,44,T,10098,4087645,0.00247,0.99753,96596.43871,238.59,96477.14211,3291747.998,34.07732254,0.965964387
2016,45,T,11486,4319616,0.002659,0.997341,96357.80966,256.22,96229.70195,3195270.856,33.16047622,0.963578097
2016,46,T,12359,4371961,0.002827,0.997173,96101.5911,271.68,95965.7515,3099041.154,32.24755302,0.961015911
2016,47,T,12731,4142964,0.003073,0.996927,95829.92363,294.49,95682.68095,3003075.403,31.33755396,0.958299236
2016,48,T,13766,4055074,0.003395,0.996605,95535.44587,324.34,95373.27445,2907392.722,30.43260745,0.955354459
2016,49,T,15243,4058008,0.003756,0.996244,95211.12604,357.61,95032.31955,2812019.447,29.5345677,0.95211126
2016,50,T,17000,4131293,0.004115,0.995885,94853.48672,390.32,94658.32567,2716987.128,28.64404063,0.948534867
2016,51,T,19217,4375892,0.004392,0.995608,94463.17084,414.88,94255.72972,2622328.802,27.76033007,0.944631708
2016,52,T,21811,4452636,0.004898,0.995102,94048.32999,460.65,93818.00563,2528073.072,26.88057377,0.9404833
2016,53,T,23890,4445605,0.005374,0.994626,93587.63926,502.94,93336.16927,2434255.067,26.01043349,0.935876393
2016,54,T,26013,4433630,0.005867,0.994133,93084.71363,546.13,92811.64962,2340918.898,25.14826341,0.930847136
2016,55,T,28547,4484565,0.006366,0.993634,92538.56687,589.10,92244.01661,2248107.248,24.29373313,0.925385669
2016,56,T,30214,4518758,0.006686,0.993314,91949.50227,614.77,91642.11508,2155863.231,23.44616532,0.919495023
2016,57,T,32470,4362807,0.007442,0.992558,91334.69567,679.71,90994.83927,2064221.116,22.60062401,0.913346957
2016,58,T,34271,4332953,0.007909,0.992091,90654.9412,716.99,90296.44624,1973226.277,21.76634005,0.906549412
2016,59,T,36644,4281025,0.00856,0.99144,89937.91623,769.87,89552.98195,1882929.831,20.93588455,0.899379162
2016,60,T,37767,4123968,0.009158,0.990842,89168.08073,816.60,88759.78009,1793376.849,20.1123186,0.891680807
2016,61,T,39615,4083962,0.0097,0.9903,88351.48591,857.01,87922.9812,1704617.069,19.29358687,0.883514859
2016,62,T,41181,3911429,0.010528,0.989472,87494.4642,921.14,87033.89334,1616694.087,18.47767287,0.874944642
2016,63,T,42032,3757382,0.011187,0.988813,86573.28948,968.50,86089.04179,1529660.194,17.66896237,0.865732895
2016,64,T,43704,3606295,0.012119,0.987881,85604.83631,1037.45,85086.1138,1443571.152,16.86319622,0.856048363
2016,65,T,44690,3490890,0.012802,0.987198,84567.40765,1082.63,84026.09167,1358485.039,16.06393144,0.845674077
2016,66,T,45693,3403647,0.013425,0.986575,83484.78476,1120.78,82924.39314,1274458.947,15.2657631,0.834847848
2016,67,T,48292,3295266,0.014655,0.985345,82364.02509,1207.04,81760.5027,1191534.554,14.46668679,0.823640251
2016,68,T,51462,3251936,0.015825,0.984175,81156.98338,1284.31,80514.82875,1109774.051,13.67441229,0.811569834
2016,69,T,56518,3378344,0.016729,0.983271,79872.67131,1336.19,79204.57635,1029259.222,12.88625015,0.798726713
2016,70,T,47247,2487211,0.018996,0.981004,78536.44159,1491.88,77790.50247,950054.646,12.09699124,0.785364416
2016,71,T,49651,2445650,0.020302,0.979698,77044.56525,1564.16,76262.48587,872264.1435,11.32155319,0.770445653
2016,72,T,53448,2371252,0.02254,0.97746,75480.42495,1701.33,74629.76056,796001.6576,10.54580255,0.75480425
2016,73,T,58670,2413647,0.024308,0.975692,73779.09681,1793.42,72882.38567,721371.8971,9.777456329,0.737790968
2016,74,T,56409,2092487,0.026958,0.973042,71985.703,1940.59,71015.40771,648489.5114,9.0085876,0.71985703
2016,75,T,56464,1900211,0.029715,0.970285,70045.12152,2081.39,69004.42613,577474.1037,8.244315823,0.700451215
2016,76,T,56578,1784266,0.031709,0.968291,67963.75911,2155.06,66886.22769,508469.6776,7.481482546,0.679637591
2016,77,T,59044,1664566,0.035471,0.964529,65808.66925,2334.30,64641.5196,441583.4499,6.710110612,0.658086693
2016,78,T,60728,1578915,0.038462,0.961538,63474.36285,2441.35,62253.68738,376941.9303,5.938490965,0.634743629
2016,79,T,62081,1439937,0.043114,0.956886,61033.0211,2631.38,59717.33226,314688.2429,5.156032541,0.610330211
2016,80,T,64987,1358260,0.047846,0.952154,58401.66224,2794.29,57004.51927,254970.9106,4.365815986,0.584016622
2016,81,T,67240,1284298,0.052355,0.947645,55607.38955,2911.32,54151.72711,197966.3914,3.560073453,0.556073896
2016,82,T,67120,1135109,0.059131,0.940869,52696.03964,3115.97,51138.05488,143814.6642,2.729136103,0.526960396
2016,83,T,69758,1079082,0.064646,0.935354,49580.07616,3205.15,47977.49936,92676.60936,1.869230879,0.495800762
2016,84,T,72916,1008890,0.072273,0.927727,46374.93795,3351.66,44699.11,44699.11,0.9638635,0.46374938
2017,20,F,904,2089336,0.000433,0.999567,100000,43.30,99978.35,5829925.568,58.29925568,1
2017,21,F,1028,2104329,0.000489,0.999511,99956.73267,48.88,99932.29325,5729947.218,57.32427486,0.999567327
2017,22,F,1087,2150615,0.000505,0.999495,99907.90213,50.45,99882.67538,5630014.925,56.35204828,0.999079021
2017,23,F,1207,2196524,0.00055,0.99945,99857.40499,54.92,99829.9442,5530132.249,55.38029203,0.99857405
2017,24,F,1259,2228689,0.000565,0.999435,99802.53289,56.39,99774.33867,5430302.305,54.41046583,0.998025329
2017,25,F,1413,2295484,0.000616,0.999384,99746.15383,61.44,99715.43201,5330527.967,53.44093744,0.997461538
2017,26,F,1413,2350352,0.000601,0.999399,99684.75444,59.91,99654.79917,5230812.535,52.47354587,0.996847544
2017,27,F,1665,2351456,0.000708,0.999292,99624.82531,70.53,99589.55812,5131157.735,51.50481037,0.996248253
2017,28,F,1745,2260383,0.000772,0.999228,99554.28377,76.86,99515.85582,5031568.177,50.54095099,0.995542838
2017,29,F,1655,2210555,0.000749,0.999251,99477.42855,74.51,99440.17425,4932052.321,49.57961211,0.994774286
2017,30,F,1786,2174279,0.000821,0.999179,99402.95171,81.61,99362.1468,4832612.147,48.61638477,0.994029517
2017,31,F,1916,2183649,0.000877,0.999123,99321.29997,87.10,99277.74758,4733250,47.65594089,0.993213
2017,32,F,2028,2204770,0.00092,0.99908,99234.15244,91.30,99188.50473,4633972.253,46.69735307,0.992341524
2017,33,F,2166,2142863,0.001011,0.998989,99142.8745,100.23,99092.75778,4534783.748,45.7398857,0.991428745
2017,34,F,2279,2177520,0.001047,0.998953,99042.66116,103.70,98990.81233,4435690.99,44.78566042,0.990426612
2017,35,F,2385,2179052,0.001095,0.998905,98939.00277,108.34,98884.83367,4336700.178,43.83205871,0.989390028
2017,36,F,2460,2157640,0.00114,0.99886,98830.71278,112.67,98774.37927,4237815.344,42.87953841,0.988307128
2017,37,F,2662,2190170,0.001215,0.998785,98718.03246,119.94,98658.06126,4139040.965,41.92791187,0.987180325
2017,38,F,2519,2063849,0.001221,0.998779,98598.04753,120.39,98537.85342,4040382.904,40.97832569,0.985980475
2017,39,F,2770,2025301,0.001368,0.998632,98477.70516,134.72,98410.34641,3941845.05,40.02779151,0.984777052
2017,40,F,2898,2009156,0.001442,0.998558,98343.0174,141.81,98272.11208,3843434.704,39.08192778,0.983430174
2017,41,F,2956,1948683,0.001517,0.998483,98201.16776,148.97,98126.68217,3745162.592,38.13765841,0.982011678
2017,42,F,3277,2003193,0.001636,0.998364,98052.20425,160.41,97971.99755,3647035.91,37.19483858,0.980522043
2017,43,F,3436,1947353,0.001764,0.998236,97891.8018,172.68,97805.46123,3549063.912,36.25496565,0.978918018
2017,44,F,3641,1981873,0.001837,0.998163,97719.07696,179.51,97629.32199,3451258.451,35.31816466,0.97719077
2017,45,F,4140,2066554,0.002003,0.997997,97539.55226,195.37,97441.8664,3353629.129,34.38224855,0.975395523
2017,46,F,4863,2183846,0.002227,0.997773,97344.14786,216.79,97235.75515,3256187.262,33.45026213,0.973441479
2017,47,F,5251,2201202,0.002386,0.997614,97127.38139,231.75,97011.50842,3158951.507,32.5237998,0.971273814
2017,48,F,5441,2089271,0.002604,0.997396,96895.68258,252.32,96769.5244,3061939.999,31.60037596,0.968956826
2017,49,F,5780,2046810,0.002824,0.997176,96643.34126,272.92,96506.88086,2965170.474,30.68158071,0.966433413
2017,50,F,6490,2053593,0.00316,0.99684,96370.4295,304.53,96218.16422,2868663.594,29.76705208,0.963704295
2017,51,F,7200,2089015,0.003447,0.996553,96065.86862,331.14,95900.2991,2772445.429,28.85983825,0.960658686
2017,52,F,8160,2214239,0.003685,0.996315,95734.76796,352.78,95558.37665,2676545.13,27.95792153,0.95734768
2017,53,F,9047,2261664,0.004,0.996,95381.96245,381.53,95191.19853,2580986.754,27.0594847,0.953819625
2017,54,F,9966,2262401,0.004405,0.995595,95000.42009,418.48,94791.18166,2485795.555,26.16615329,0.950004201
2017,55,F,10959,2258814,0.004852,0.995148,94581.93805,458.91,94352.48227,2391004.373,25.27971432,0.945819381
2017,56,F,11882,2290060,0.005189,0.994811,94123.05855,488.40,93878.85627,2296651.891,24.40052338,0.941230586
2017,57,F,12929,2303341,0.005613,0.994387,93634.70008,525.57,93371.91429,2202773.035,23.52517852,0.936347001
2017,58,F,13554,2232903,0.00607,0.99393,93109.11441,565.17,92826.52825,2109401.121,22.6551518,0.931091144
2017,59,F,14387,2222318,0.006474,0.993526,92543.93046,599.13,92244.36576,2016574.592,21.7904576,0.925439305
2017,60,F,15369,2202546,0.006978,0.993022,91944.81299,641.59,91624.01754,1924330.227,20.92918746,0.91944813
2017,61,F,15902,2128409,0.007471,0.992529,91303.23736,682.13,90962.17412,1832706.209,20.07274071,0.913032374
2017,62,F,16467,2111180,0.0078,0.9922,90621.08272,706.84,90267.6605,1741744.035,19.22007531,0.906210827
2017,63,F,17301,2032205,0.008513,0.991487,89914.24703,765.44,89531.52704,1651476.374,18.367238,0.89914247
2017,64,F,17921,1956079,0.009162,0.990838,89148.76993,816.78,88740.37941,1561944.847,17.52065507,0.891487699
2017,65,F,18620,1878995,0.00991,0.99009,88332.01606,875.37,87894.33092,1473204.468,16.67803514,0.883320161
2017,66,F,19061,1825058,0.010444,0.989556,87456.68529,913.40,86999.98648,1385310.137,15.83995703,0.874566853
2017,67,F,19936,1778116,0.011212,0.988788,86543.28315,970.32,86058.1215,1298310.151,15.00185922,0.865432832
2017,68,F,21697,1723919,0.012586,0.987414,85572.97138,1077.02,85034.46067,1212252.029,14.16629585,0.855729714
2017,69,F,23515,1700425,0.013829,0.986171,84495.9621,1168.49,83911.71477,1127217.568,13.34049037,0.844959621
2017,70,F,25874,1765955,0.014652,0.985348,83327.47625,1220.91,82717.01916,1043305.854,12.52055025,0.833274763
2017,71,F,21865,1307666,0.016721,0.983279,82106.59852,1372.90,81420.1463,960588.8345,11.69928912,0.821065985
2017,72,F,23530,1290521,0.018233,0.981767,80733.72443,1472.02,79997.71543,879168.6882,10.88973282,0.807337244
2017,73,F,25389,1255382,0.020224,0.979776,79261.71077,1602.99,78460.21635,799170.9728,10.08268639,0.792617108
2017,74,F,28192,1280269,0.02202,0.97798,77658.71218,1710.04,76803.68976,720710.7564,9.280488128,0.776587122
2017,75,F,27378,1115294,0.024548,0.975452,75948.63843,1864.39,75016.44484,643907.0667,8.478191051,0.759486384
2017,76,F,27440,1019726,0.026909,0.973091,74084.2674,1993.53,73087.50062,568890.6218,7.678966693,0.740842674
2017,77,F,28187,959502,0.029377,0.970623,72090.71982,2117.81,71031.81528,495803.1212,6.877488843,0.720907198
