Year Code,Single-Year Ages Code,Sex Code,Deaths,Population
2022.0,43,T,12466,4175926
2022.0,44,F,4525,2026848
2022.0,44,M,8339,2054512
2022.0,44,T,12864,4081360
2022.0,45,F,4742,2006186
2022.0,45,M,8429,2022952
2022.0,45,T,13171,4029138
2022.0,46,F,4912,1937381
2022.0,46,M,8433,1954487
2022.0,46,T,13345,3891868
2022.0,47,F,5350,1960166
2022.0,47,M,9264,1975285
2022.0,47,T,14614,3935451
2022.0,48,F,5675,1924101
2022.0,48,M,9624,1935301
2022.0,48,T,15299,3859402
2022.0,49,F,6339,1951275
2022.0,49,M,10375,1956964
2022.0,49,T,16714,3908239
2022.0,50,F,7056,2040909
2022.0,50,M,11660,2053180
2022.0,50,T,18716,4094089
2022.0,51,F,7870,2156241
2022.0,51,M,13156,2178352
2022.0,51,T,21026,4334593
2022.0,52,F,8419,2123555
2022.0,52,M,14024,2141727
2022.0,52,T,22443,4265282
2022.0,53,F,8685,2046824
2022.0,53,M,14551,2055311
2022.0,53,T,23236,4102135
2022.0,54,F,9389,2005377
2022.0,54,M,15331,2006071
2022.0,54,T,24720,4011448
2022.0,55,F,10306,2018767
2022.0,55,M,16922,2002636
2022.0,55,T,27228,4021403
2022.0,56,F,11342,2050086
2022.0,56,M,18343,2025685
2022.0,56,T,29685,4075771
2022.0,57,F,12992,2138607
2022.0,57,M,20526,2089903
2022.0,57,T,33518,4228510
2022.0,58,F,14391,2190300
2022.0,58,M,22995,2132414
2022.0,58,T,37386,4322714
2022.0,59,F,15770,2195331
2022.0,59,M,24736,2123285
2022.0,59,T,40506,4318616
2022.0,60,F,16993,2204049
2022.0,60,M,26822,2123424
2022.0,60,T,43815,4327473
2022.0,61,F,18500,2203294
2022.0,61,M,28385,2110242
2022.0,61,T,46885,4313536
2022.0,62,F,19723,2165443
2022.0,62,M,30164,2065836
2022.0,62,T,49887,4231279
2022.0,63,F,21064,2131251
2022.0,63,M,31688,2012947
2022.0,63,T,52752,4144198
2022.0,64,F,22182,2116406
2022.0,64,M,33697,1985531
2022.0,64,T,55879,4101937
2022.0,65,F,23411,2083789
2022.0,65,M,34838,1936851
2022.0,65,T,58249,4020640
2022.0,66,F,24270,1999568
2022.0,66,M,35077,1833694
2022.0,66,T,59347,3833262
2022.0,67,F,24749,1957925
2022.0,67,M,36135,1779401
2022.0,67,T,60884,3737326
2022.0,68,F,25871,1895177
2022.0,68,M,37067,1703295
2022.0,68,T,62938,3598472
2022.0,69,F,27139,1821062
2022.0,69,M,37608,1620660
2022.0,69,T,64747,3441722
2022.0,70,F,28533,1755076
2022.0,70,M,38582,1550197
2022.0,70,T,67115,3305273
2022.0,71,F,29216,1679574
2022.0,71,M,39436,1461923
2022.0,71,T,68652,3141497
2022.0,72,F,30871,1603593
2022.0,72,M,39971,1385218
2022.0,72,T,70842,2988811
2022.0,73,F,33225,1560510
2022.0,73,M,41940,1337885
2022.0,73,T,75165,2898395
2022.0,74,F,36311,1521493
2022.0,74,M,44331,1301548
2022.0,74,T,80642,2823041
2022.0,75,F,39505,1588461
2022.0,75,M,48375,1370943
2022.0,75,T,87880,2959404
2022.0,76,F,34082,1138462
2022.0,76,M,40026,944972
2022.0,76,T,74108,2083434
2022.0,77,F,35375,1093450
2022.0,77,M,40495,892694
2022.0,77,T,75870,1986144
2022.0,78,F,38561,1061874
2022.0,78,M,43235,853900
2022.0,78,T,81796,1915774
2022.0,79,F,41860,1069067
2022.0,79,M,46078,847177
2022.0,79,T,87938,1916244
2022.0,80,F,40776,915428
2022.0,80,M,43738,708405
2022.0,80,T,84514,1623833
2022.0,81,F,40304,822329
2022.0,81,M,41904,619177
2022.0,81,T,82208,1441506
2022.0,82,F,40766,752661
2022.0,82,M,41117,550678
2022.0,82,T,81883,1303339
2022.0,83,F,42321,695102
2022.0,83,M,41464,498171
2022.0,83,T,83785,1193273
2022.0,84,F,43846,648866
2022.0,84,M,41075,448728
2022.0,84,T,84921,1097594
2022.0,85,F,43977,Not Applicable
2022.0,85,M,39709,Not Applicable
2022.0,85,T,83686,Not Applicable
2022.0,86,F,44784,Not Applicable
2022.0,86,M,38934,Not Applicable
2022.0,86,T,83718,Not Applicable
2022.0,87,F,45329,Not Applicable
2022.0,87,M,38050,Not Applicable
2022.0,87,T,83379,Not Applicable
2022.0,88,F,44475,Not Applicable
2022.0,88,M,35065,Not Applicable
2022.0,88,T,79540,Not Applicable
2022.0,89,F,44654,Not Applicable
2022.0,89,M,33457,Not Applicable
2022.0,89,T,78111,Not Applicable
2022.0,90,F,44409,Not Applicable
2022.0,90,M,31735,Not Applicable
2022.0,90,T,76144,Not Applicable
2022.0,91,F,43422,Not Applicable
2022.0,91,M,29234,Not Applicable
2022.0,91,T,72656,Not Applicable
2022.0,92,F,41942,Not Applicable
2022.0,92,M,26223,Not Applicable
2022.0,92,T,68165,Not Applicable
2022.0,93,F,38121,Not Applicable
2022.0,93,M,22524,Not Applicable
2022.0,93,T,60645,Not Applicable
2022.0,94,F,35346,Not Applicable
2022.0,94,M,19060,Not Applicable
2022.0,94,T,54406,Not Applicable
2022.0,95,F,31366,Not Applicable
2022.0,95,M,15394,Not Applicable
2022.0,95,T,46760,Not Applicable
2022.0,96,F,26295,Not Applicable
2022.0,96,M,11921,Not Applicable
2022.0,96,T,38216,Not Applicable
2022.0,97,F,22019,Not Applicable
2022.0,97,M,8860,Not Applicable
2022.0,97,T,30879,Not Applicable
2022.0,98,F,17430,Not Applicable
2022.0,98,M,6537,Not Applicable
2022.0,98,T,23967,Not Applicable
2022.0,99,F,13112,Not Applicable
2022.0,99,M,4462,Not Applicable
2022.0,99,T,17574,Not Applicable
2022.0,100,F,28009,Not Applicable
2022.0,100,M,7436,Not Applicable
2022.0,100,T,35445,Not Applicable
2022.0,NS,F,16,Not Applicable
2022.0,NS,M,87,Not Applicable
2022.0,NS,T,103,Not Applicable
2023.0,0,F,9038,1784146
2023.0,0,M,11107,1864508
2023.0,0,T,20145,3648654
2023.0,1,F,699,1806761
2023.0,1,M,892,1887461
2023.0,1,T,1591,3694222
2023.0,2,F,419,1764724
2023.0,2,M,627,1847159
2023.0,2,T,1046,3611883
2023.0,3,F,345,1832223
2023.0,3,M,457,1915584
2023.0,3,T,802,3747807
2023.0,4,F,267,1863907
2023.0,4,M,353,1944687
2023.0,4,T,620,3808594
2023.0,5,F,271,1904677
2023.0,5,M,335,1991400
2023.0,5,T,606,3896077
2023.0,6,F,221,1940157
2023.0,6,M,277,2032840
2023.0,6,T,498,3972997
2023.0,7,F,205,1992913
2023.0,7,M,265,2082645
2023.0,7,T,470,4075558
2023.0,8,F,210,2010922
2023.0,8,M,247,2099576
2023.0,8,T,457,4110498
2023.0,9,F,200,1999368
2023.0,9,M,271,2098259
2023.0,9,T,471,4097627
2023.0,10,F,195,1996583
2023.0,10,M,260,2086861
2023.0,10,T,455,4083444
2023.0,11,F,234,1996442
2023.0,11,M,301,2093367
2023.0,11,T,535,4089809
2023.0,12,F,246,2013129
2023.0,12,M,357,2120895
2023.0,12,T,603,4134024
2023.0,13,F,300,2057895
2023.0,13,M,513,2161119
2023.0,13,T,813,4219014
2023.0,14,F,405,2102597
2023.0,14,M,692,2205676
2023.0,14,T,1097,4308273
2023.0,15,F,509,2181907
2023.0,15,M,1038,2290485
2023.0,15,T,1547,4472392
2023.0,16,F,579,2178189
2023.0,16,M,1463,2287751
2023.0,16,T,2042,4465940
2023.0,17,F,687,2146325
2023.0,17,M,1810,2248723
2023.0,17,T,2497,4395048
2023.0,18,F,831,2128851
2023.0,18,M,2334,2228634
2023.0,18,T,3165,4357485
2023.0,19,F,901,2143573
2023.0,19,M,2625,2241042
2023.0,19,T,3526,4384615
2023.0,20,F,915,2124351
2023.0,20,M,2716,2219541
2023.0,20,T,3631,4343892
2023.0,21,F,1016,2115763
2023.0,21,M,2961,2206893
2023.0,21,T,3977,4322656
2023.0,22,F,1134,2156136
2023.0,22,M,3123,2246218
2023.0,22,T,4257,4402354
2023.0,23,F,1157,2159282
2023.0,23,M,3256,2245959
2023.0,23,T,4413,4405241
2023.0,24,F,1314,2128829
2023.0,24,M,3342,2208200
2023.0,24,T,4656,4337029
2023.0,25,F,1280,2128333
2023.0,25,M,3586,2201762
2023.0,25,T,4866,4330095
2023.0,26,F,1397,2137861
2023.0,26,M,3727,2202223
2023.0,26,T,5124,4340084
2023.0,27,F,1464,2151129
2023.0,27,M,4036,2217412
2023.0,27,T,5500,4368541
2023.0,28,F,1630,2190074
2023.0,28,M,4309,2253574
2023.0,28,T,5939,4443648
2023.0,29,F,1843,2235065
2023.0,29,M,4503,2300927
2023.0,29,T,6346,4535992
2023.0,30,F,2033,2270957
2023.0,30,M,4940,2336026
2023.0,30,T,6973,4606983
2023.0,31,F,2213,2327816
2023.0,31,M,5343,2380812
2023.0,31,T,7556,4708628
2023.0,32,F,2427,2366074
2023.0,32,M,5598,2409471
2023.0,32,T,8025,4775545
2023.0,33,F,2611,2373133
2023.0,33,M,5937,2412004
2023.0,33,T,8548,4785137
2023.0,34,F,2718,2302887
2023.0,34,M,5854,2344976
2023.0,34,T,8572,4647863
2023.0,35,F,2808,2260999
2023.0,35,M,6018,2301606
2023.0,35,T,8826,4562605
2023.0,36,F,2722,2230154
2023.0,36,M,6103,2278841
2023.0,36,T,8825,4508995
2023.0,37,F,3076,2231923
2023.0,37,M,6437,2283377
2023.0,37,T,9513,4515300
2023.0,38,F,3270,2231776
2023.0,38,M,6505,2276417
2023.0,38,T,9775,4508193
2023.0,39,F,3295,2187712
2023.0,39,M,6749,2223839
2023.0,39,T,10044,4411551
2023.0,40,F,3765,2220019
2023.0,40,M,7108,2252586
2023.0,40,T,10873,4472605
2023.0,41,F,3863,2216440
2023.0,41,M,7289,2244111
2023.0,41,T,11152,4460551
2023.0,42,F,4062,2184254
2023.0,42,M,7605,2208359
2023.0,42,T,11667,4392613
2023.0,43,F,4216,2174636
2023.0,43,M,7952,2195356
2023.0,43,T,12168,4369992
2023.0,44,F,4445,2090544
2023.0,44,M,8048,2097744
2023.0,44,T,12493,4188288
2023.0,45,F,4471,2044425
2023.0,45,M,8166,2047099
2023.0,45,T,12637,4091524
2023.0,46,F,4708,2023001
2023.0,46,M,8231,2014051
2023.0,46,T,12939,4037052
2023.0,47,F,4789,1952527
2023.0,47,M,8309,1943954
2023.0,47,T,13098,3896481
2023.0,48,F,5137,1973769
2023.0,48,M,8642,1961182
2023.0,48,T,13779,3934951
2023.0,49,F,5371,1936933
2023.0,49,M,9447,1920069
2023.0,49,T,14818,3857002
2023.0,50,F,6016,1963376
2023.0,50,M,9997,1941532
2023.0,50,T,16013,3904908
2023.0,51,F,6836,2052848
2023.0,51,M,11266,2036991
2023.0,51,T,18102,4089839
2023.0,52,F,7714,2168568
2023.0,52,M,12756,2161378
2023.0,52,T,20470,4329946
2023.0,53,F,8252,2134513
2023.0,53,M,13781,2123079
2023.0,53,T,22033,4257592
2023.0,54,F,8599,2056712
2023.0,54,M,14285,2037774
2023.0,54,T,22884,4094486
2023.0,55,F,9227,2014056
2023.0,55,M,14808,1988381
2023.0,55,T,24035,4002437
2023.0,56,F,9906,2026928
2023.0,56,M,16240,1984546
2023.0,56,T,26146,4011474
2023.0,57,F,11301,2057408
2023.0,57,M,18198,2007902
2023.0,57,T,29499,4065310
2023.0,58,F,12424,2145182
2023.0,58,M,20378,2071240
2023.0,58,T,32802,4216422
2023.0,59,F,13912,2196292
2023.0,59,M,22206,2114322
2023.0,59,T,36118,4310614
2023.0,60,F,15366,2200363
2023.0,60,M,24108,2105429
2023.0,60,T,39474,4305792
2023.0,61,F,16712,2208227
2023.0,61,M,25905,2104747
2023.0,61,T,42617,4312974
2023.0,62,F,18273,2205798
2023.0,62,M,27791,2091013
2023.0,62,T,46064,4296811
2023.0,63,F,19554,2165952
2023.0,63,M,29366,2044859
2023.0,63,T,48920,4210811
2023.0,64,F,20215,2130360
2023.0,64,M,30644,1991406
2023.0,64,T,50859,4121766
2023.0,65,F,21733,2113784
2023.0,65,M,31875,1963214
2023.0,65,T,53608,4076998
2023.0,66,F,22816,2079118
2023.0,66,M,33542,1913891
2023.0,66,T,56358,3993009
2023.0,67,F,23565,1994754
2023.0,67,M,34039,1812312
2023.0,67,T,57604,3807066
2023.0,68,F,24581,1951621
2023.0,68,M,35083,1757006
2023.0,68,T,59664,3708627
2023.0,69,F,25858,1886191
2023.0,69,M,35904,1678837
2023.0,69,T,61762,3565028
2023.0,70,F,26525,1809211
2023.0,70,M,36331,1595441
2023.0,70,T,62856,3404652
2023.0,71,F,28073,1740156
2023.0,71,M,37393,1523668
2023.0,71,T,65466,3263824
2023.0,72,F,29326,1660982
2023.0,72,M,37888,1433201
2023.0,72,T,67214,3094183
2023.0,73,F,30785,1580761
2023.0,73,M,38641,1353838
2023.0,73,T,69426,2934599
2023.0,74,F,33101,1533626
2023.0,74,M,40621,1303672
2023.0,74,T,73722,2837298
2023.0,75,F,35820,1490475
2023.0,75,M,42771,1263897
2023.0,75,T,78591,2754372
2023.0,76,F,39585,1551093
2023.0,76,M,46282,1326967
2023.0,76,T,85867,2878060
2023.0,77,F,33524,1104696
2023.0,77,M,38457,908720
2023.0,77,T,71981,2013416
2023.0,78,F,34896,1055637
2023.0,78,M,38638,854068
2023.0,78,T,73534,1909705
2023.0,79,F,38092,1019493
2023.0,79,M,41726,812371
2023.0,79,T,79818,1831864
2023.0,80,F,42154,1019564
2023.0,80,M,44512,800819
2023.0,80,T,86666,1820383
2023.0,81,F,40305,865416
2023.0,81,M,41681,663736
2023.0,81,T,81986,1529152
2023.0,82,F,40120,769057
2023.0,82,M,40179,574372
2023.0,82,T,80299,1343429
2023.0,83,F,40273,695974
2023.0,83,M,38910,505470
2023.0,83,T,79183,1201444
2023.0,84,F,41703,634193
2023.0,84,M,38560,452079
2023.0,84,T,80263,1086272
2023.0,85,F,42978,Not Applicable
2023.0,85,M,38404,Not Applicable
2023.0,85,T,81382,Not Applicable
2023.0,86,F,42311,Not Applicable
2023.0,86,M,36779,Not Applicable
2023.0,86,T,79090,Not Applicable
2023.0,87,F,42810,Not Applicable
2023.0,87,M,35738,Not Applicable
2023.0,87,T,78548,Not Applicable
2023.0,88,F,43592,Not Applicable
2023.0,88,M,34515,Not Applicable
2023.0,88,T,78107,Not Applicable
2023.0,89,F,41391,Not Applicable
2023.0,89,M,31401,Not Applicable
2023.0,89,T,72792,Not Applicable
2023.0,90,F,41376,Not Applicable
2023.0,90,M,29605,Not Applicable
2023.0,90,T,70981,Not Applicable
2023.0,91,F,40707,Not Applicable
2023.0,91,M,27482,Not Applicable
2023.0,91,T,68189,Not Applicable
2023.0,92,F,39338,Not Applicable
2023.0,92,M,24695,Not Applicable
2023.0,92,T,64033,Not Applicable
2023.0,93,F,36586,Not Applicable
2023.0,93,M,21719,Not Applicable
2023.0,93,T,58305,Not Applicable
2023.0,94,F,32768,Not Applicable
2023.0,94,M,17758,Not Applicable
2023.0,94,T,50526,Not Applicable
2023.0,95,F,29253,Not Applicable
2023.0,95,M,14585,Not Applicable
2023.0,95,T,43838,Not Applicable
2023.0,96,F,25134,Not Applicable
2023.0,96,M,11372,Not Applicable
2023.0,96,T,36506,Not Applicable
2023.0,97,F,20712,Not Applicable
2023.0,97,M,8660,Not Applicable
2023.0,97,T,29372,Not Applicable
2023.0,98,F,16525,Not Applicable
2023.0,98,M,6320,Not Applicable
2023.0,98,T,22845,Not Applicable
2023.0,99,F,12640,Not Applicable
2023.0,99,M,4163,Not Applicable
2023.0,99,T,16803,Not Applicable
2023.0,100,F,26679,Not Applicable
2023.0,100,M,7008,Not Applicable
2023.0,100,T,33687,Not Applicable
2023.0,NS,F,25,Not Applicable
2023.0,NS,M,55,Not Applicable
2023.0,NS,T,80,Not Applicable
2024.0,0,F,9149,1768890
2024.0,0,M,10901,1846708
2024.0,0,T,20050,3615598
2024.0,1,F,634,1811365
2024.0,1,M,827,1890459
2024.0,1,T,1461,3701824
2024.0,2,F,416,1844591
2024.0,2,M,548,1923421
2024.0,2,T,964,3768012
2024.0,3,F,315,1803599
2024.0,3,M,462,1886530
2024.0,3,T,777,3690129
2024.0,4,F,292,1869826
2024.0,4,M,349,1953925
2024.0,4,T,641,3823751
2024.0,5,F,271,1899574
2024.0,5,M,341,1980962
2024.0,5,T,612,3880536
2024.0,6,F,254,1939030
2024.0,6,M,260,2026118
2024.0,6,T,514,3965148
2024.0,7,F,207,1973535
2024.0,7,M,278,2065992
2024.0,7,T,485,4039527
2024.0,8,F,207,2024592
2024.0,8,M,253,2114905
2024.0,8,T,460,4139497
2024.0,9,F,207,2041299
2024.0,9,M,254,2131665
2024.0,9,T,461,4172964
2024.0,10,F,196,2028453
2024.0,10,M,282,2129029
2024.0,10,T,478,4157482
2024.0,11,F,233,2024174
2024.0,11,M,303,2115918
2024.0,11,T,536,4140092
2024.0,12,F,280,2023202
2024.0,12,M,347,2120925
2024.0,12,T,627,4144127
2024.0,13,F,318,2039680
2024.0,13,M,472,2147339
2024.0,13,T,790,4187019
2024.0,14,F,366,2084497
2024.0,14,M,611,2187937
2024.0,14,T,977,4272434
2024.0,15,F,441,2129396
2024.0,15,M,889,2234299
2024.0,15,T,1330,4363695
2024.0,16,F,543,2210108
2024.0,16,M,1240,2322582
2024.0,16,T,1783,4532690
2024.0,17,F,601,2211654
2024.0,17,M,1673,2326541
2024.0,17,T,2274,4538195
2024.0,18,F,761,2187878
2024.0,18,M,2038,2296205
2024.0,18,T,2799,4484083
2024.0,19,F,822,2175020
2024.0,19,M,2398,2282142
2024.0,19,T,3220,4457162
2024.0,20,F,870,2191063
2024.0,20,M,2472,2294890
2024.0,20,T,3342,4485953
2024.0,21,F,896,2174632
2024.0,21,M,2662,2274154
2024.0,21,T,3558,4448786
2024.0,22,F,1002,2169711
2024.0,22,M,2811,2263591
2024.0,22,T,3813,4433302
2024.0,23,F,1032,2214180
2024.0,23,M,2910,2307779
2024.0,23,T,3942,4521959
2024.0,24,F,1057,2220535
2024.0,24,M,2835,2311401
2024.0,24,T,3892,4531936
2024.0,25,F,1161,2193067
2024.0,25,M,3024,2273585
2024.0,25,T,4185,4466652
2024.0,26,F,1207,2194454
2024.0,26,M,3308,2264349
2024.0,26,T,4515,4458803
2024.0,27,F,1218,2205166
2024.0,27,M,3378,2261932
2024.0,27,T,4596,4467098
2024.0,28,F,1372,2219410
2024.0,28,M,3516,2276939
2024.0,28,T,4888,4496349
2024.0,29,F,1573,2257043
2024.0,29,M,3774,2313931
2024.0,29,T,5347,4570974
2024.0,30,F,1720,2299194
2024.0,30,M,4148,2360996
2024.0,30,T,5868,4660190
2024.0,31,F,1989,2332671
2024.0,31,M,4394,2395120
2024.0,31,T,6383,4727791
2024.0,32,F,2098,2386418
2024.0,32,M,4668,2439207
2024.0,32,T,6766,4825625
2024.0,33,F,2273,2421773
2024.0,33,M,5102,2466382
2024.0,33,T,7375,4888155
2024.0,34,F,2565,2426217
2024.0,34,M,5339,2466010
2024.0,34,T,7904,4892227
2024.0,35,F,2586,2352246
2024.0,35,M,5496,2394777
2024.0,35,T,8082,4747023
2024.0,36,F,2715,2306669
2024.0,36,M,5530,2347897
2024.0,36,T,8245,4654566
2024.0,37,F,2851,2271990
2024.0,37,M,5759,2322699
2024.0,37,T,8610,4594689
2024.0,38,F,2924,2269843
2024.0,38,M,5905,2323812
2024.0,38,T,8829,4593655
2024.0,39,F,3184,2267111
2024.0,39,M,6090,2313028
2024.0,39,T,9274,4580139
2024.0,40,F,3402,2220064
2024.0,40,M,6428,2256977
2024.0,40,T,9830,4477041
2024.0,41,F,3438,2248766
2024.0,41,M,6830,2281929
2024.0,41,T,10268,4530695
2024.0,42,F,3840,2242335
2024.0,42,M,7023,2269685
2024.0,42,T,10863,4512020
2024.0,43,F,4082,2208071
2024.0,43,M,7396,2230545
2024.0,43,T,11478,4438616
2024.0,44,F,4315,2196181
2024.0,44,M,7636,2214599
2024.0,44,T,11951,4410780
2024.0,45,F,4466,2109822
2024.0,45,M,7658,2114981
2024.0,45,T,12124,4224803
2024.0,46,F,4664,2061588
2024.0,46,M,7876,2062679
2024.0,46,T,12540,4124267
2024.0,47,F,4783,2038781
2024.0,47,M,7936,2027390
2024.0,47,T,12719,4066171
2024.0,48,F,4897,1967259
2024.0,48,M,8100,1954823
2024.0,48,T,12997,3922082
2024.0,49,F,5134,1986794
2024.0,49,M,8780,1969932
2024.0,49,T,13914,3956726
2024.0,50,F,5692,1947800
2024.0,50,M,9371,1927166
2024.0,50,T,15063,3874966
2024.0,51,F,6320,1972711
2024.0,51,M,10369,1946542
2024.0,51,T,16689,3919253
2024.0,52,F,6964,2060421
2024.0,52,M,11723,2038621
2024.0,52,T,18687,4099042
2024.0,53,F,7879,2173954
2024.0,53,M,13222,2159848
2024.0,53,T,21101,4333802
2024.0,54,F,8328,2138781
2024.0,54,M,13608,2120463
2024.0,54,T,21936,4259244
2024.0,55,F,8793,2060411
2024.0,55,M,14411,2034591
2024.0,55,T,23204,4095002
2024.0,56,F,9579,2017453
2024.0,56,M,15021,1983793
2024.0,56,T,24600,4001246
2024.0,57,F,10373,2029269
2024.0,57,M,16344,1977468
2024.0,57,T,26717,4006737
2024.0,58,F,11613,2057734
2024.0,58,M,18302,1997765
2024.0,58,T,29915,4055499
2024.0,59,F,13099,2143076
2024.0,59,M,20599,2058368
2024.0,59,T,33698,4201444
2024.0,60,F,14680,2192297
2024.0,60,M,22728,2099540
2024.0,60,T,37408,4291837
2024.0,61,F,16071,2194527
2024.0,61,M,24540,2088565
2024.0,61,T,40611,4283092
2024.0,62,F,17403,2200624
2024.0,62,M,26495,2085253
2024.0,62,T,43898,4285877
2024.0,63,F,18891,2196358
2024.0,63,M,28839,2068780
2024.0,63,T,47730,4265138
2024.0,64,F,20332,2154968
2024.0,64,M,30083,2020885
2024.0,64,T,50415,4175853
2024.0,65,F,21449,2117906
2024.0,65,M,31256,1966346
2024.0,65,T,52705,4084252
2024.0,66,F,22714,2099476
2024.0,66,M,32588,1936692
2024.0,66,T,55302,4036168
2024.0,67,F,24089,2063658
2024.0,67,M,34269,1885438
2024.0,67,T,58358,3949096
2024.0,68,F,24762,1977874
2024.0,68,M,34952,1782940
2024.0,68,T,59714,3760814
2024.0,69,F,25884,1932972
2024.0,69,M,35824,1726169
2024.0,69,T,61708,3659141
2024.0,70,F,27262,1866165
2024.0,70,M,37205,1646984
2024.0,70,T,64467,3513149
2024.0,71,F,28211,1787163
2024.0,71,M,37851,1561643
2024.0,71,T,66062,3348806
2024.0,72,F,29630,1715269
2024.0,72,M,38672,1486706
2024.0,72,T,68302,3201975
2024.0,73,F,30636,1633762
2024.0,73,M,39008,1394167
2024.0,73,T,69644,3027929
2024.0,74,F,32423,1551048
2024.0,74,M,39731,1312584
2024.0,74,T,72154,2863632
2024.0,75,F,34978,1501042
2024.0,75,M,42083,1260414
2024.0,75,T,77061,2761456
2024.0,76,F,38194,1454489
2024.0,76,M,44346,1217874
2024.0,76,T,82540,2672363
2024.0,77,F,41554,1509318
2024.0,77,M,47840,1274581
2024.0,77,T,89394,2783899
2024.0,78,F,35852,1071762
2024.0,78,M,39672,869250
2024.0,78,T,75524,1941012
2024.0,79,F,36912,1020847
2024.0,79,M,40465,813749
2024.0,79,T,77377,1834596
2024.0,80,F,40169,981562
2024.0,80,M,42810,769804
2024.0,80,T,82979,1751366
2024.0,81,F,44589,976906
2024.0,81,M,45650,754156
2024.0,81,T,90239,1731062
2024.0,82,F,42440,824680
2024.0,82,M,42484,620463
2024.0,82,T,84924,1445143
2024.0,83,F,41732,728127
2024.0,83,M,39832,532352
2024.0,83,T,81564,1260479
2024.0,84,F,41915,654149
2024.0,84,M,39427,464288
2024.0,84,T,81342,1118437
2024.0,85,F,43168,Not Applicable
2024.0,85,M,38734,Not Applicable
2024.0,85,T,81902,Not Applicable
2024.0,86,F,43600,Not Applicable
2024.0,86,M,38170,Not Applicable
2024.0,86,T,81770,Not Applicable
2024.0,87,F,43264,Not Applicable
2024.0,87,M,35882,Not Applicable
2024.0,87,T,79146,Not Applicable
2024.0,88,F,43839,Not Applicable
2024.0,88,M,34674,Not Applicable
2024.0,88,T,78513,Not Applicable
2024.0,89,F,43062,Not Applicable
2024.0,89,M,32767,Not Applicable
2024.0,89,T,75829,Not Applicable
2024.0,90,F,40835,Not Applicable
2024.0,90,M,29426,Not Applicable
2024.0,90,T,70261,Not Applicable
2024.0,91,F,39844,Not Applicable
2024.0,91,M,27407,Not Applicable
2024.0,91,T,67251,Not Applicable
2024.0,92,F,38220,Not Applicable
2024.0,92,M,24761,Not Applicable
2024.0,92,T,62981,Not Applicable
2024.0,93,F,36171,Not Applicable
2024.0,93,M,21585,Not Applicable
2024.0,93,T,57756,Not Applicable
2024.0,94,F,32832,Not Applicable
2024.0,94,M,18154,Not Applicable
2024.0,94,T,50986,Not Applicable
2024.0,95,F,28812,Not Applicable
2024.0,95,M,14375,Not Applicable
2024.0,95,T,43187,Not Applicable
2024.0,96,F,25306,Not Applicable
2024.0,96,M,11627,Not Applicable
2024.0,96,T,36933,Not Applicable
2024.0,97,F,20505,Not Applicable
2024.0,97,M,8664,Not Applicable
2024.0,97,T,29169,Not Applicable
2024.0,98,F,16451,Not Applicable
2024.0,98,M,6311,Not Applicable
2024.0,98,T,22762,Not Applicable
2024.0,99,F,12633,Not Applicable
2024.0,99,M,4358,Not Applicable
